code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.09626,2022-02-08 00:00:00,255.2,249.8,255.2,244.2,0.0,0.00177,686840,170725868.0,-2.877138413685839,257.2
HK.09626,2022-02-09 00:00:00,265.2,271.0,275.0,265.0,0.0,0.00332,1287381,348650251.0,8.486789431545231,249.8
HK.09626,2022-02-10 00:00:00,285.0,283.2,285.8,275.2,0.0,0.00349,1350890,378552456.0,4.50184501845018,271.0
HK.09626,2022-02-11 00:00:00,281.0,283.6,285.2,277.8,0.0,0.00233,901278,254440812.0,0.1412429378531194,283.2
HK.09626,2022-02-14 00:00:00,278.0,275.2,278.0,270.4,0.0,0.0019,735187,201050807.0,-2.9619181946403503,283.6
HK.09626,2022-02-15 00:00:00,267.0,270.0,274.2,266.0,0.0,0.00182,703936,190183965.0,-1.8895348837209263,275.2
HK.09626,2022-02-16 00:00:00,289.8,293.6,293.6,286.2,0.0,0.00322,1246982,361270786.0,8.74074074074075,270.0
HK.09626,2022-02-17 00:00:00,291.8,290.2,298.0,286.2,0.0,0.00183,707582,206078486.0,-1.158038147138976,293.6
HK.09626,2022-02-18 00:00:00,284.4,275.4,290.2,275.4,0.0,0.00323,1250945,353244552.0,-5.099931082012409,290.2
HK.09626,2022-02-21 00:00:00,266.2,249.0,273.2,246.2,0.0,0.00576,2233665,571181752.0,-9.586056644880166,275.4
HK.09626,2022-02-22 00:00:00,248.6,245.6,250.8,240.4,0.0,0.0043,1666052,407907512.0,-1.3654618473895606,249.0
HK.09626,2022-02-23 00:00:00,241.0,248.6,253.2,241.0,0.0,0.00314,1216200,303266768.0,1.221498371335505,245.6
HK.09626,2022-02-24 00:00:00,237.0,227.2,238.2,222.8,0.0,0.00417,1615749,371071044.0,-8.608205953338699,248.6
HK.09626,2022-02-25 00:00:00,248.0,238.8,249.4,238.0,0.0,0.00428,1657400,401669925.0,5.105633802816912,227.2
HK.09626,2022-02-28 00:00:00,238.0,237.0,238.2,228.2,0.0,0.00422,1636432,381397071.0,-0.7537688442211102,238.8
HK.09626,2022-03-01 00:00:00,242.4,250.2,252.6,239.6,0.0,0.00386,1497677,367925055.0,5.569620253164552,237.0
HK.09626,2022-03-02 00:00:00,246.6,238.6,247.4,236.2,0.0,0.00559,2167505,524445340.0,-4.636290967226217,250.2
HK.09626,2022-03-03 00:00:00,237.8,238.0,239.6,232.4,0.0,0.00359,1390318,329523676.0,-0.2514668901927889,238.6
HK.09626,2022-03-04 00:00:00,215.4,207.4,218.0,207.0,0.0,0.00887,3439810,722218271.0,-12.857142857142856,238.0
HK.09626,2022-03-07 00:00:00,199.6,187.1,199.6,185.4,0.0,0.00939,3640799,693912279.0,-9.787849566055936,207.4
HK.09626,2022-03-08 00:00:00,185.0,171.3,186.8,169.0,0.0,0.00817,3165819,555407693.0,-8.444681988241573,187.1
HK.09626,2022-03-09 00:00:00,178.0,175.8,181.1,166.4,0.0,0.01143,4428779,763725810.0,2.626970227670753,171.3
HK.09626,2022-03-10 00:00:00,195.0,185.2,195.1,179.6,0.0,0.012,4652328,868369069.0,5.346985210466427,175.8
HK.09626,2022-03-11 00:00:00,167.7,166.2,170.0,160.2,0.0,0.01082,4193148,695493720.0,-10.259179265658748,185.2
HK.09626,2022-03-14 00:00:00,152.0,133.9,152.0,131.9,0.0,0.01809,7011525,978853682.0,-19.4344163658243,166.2
HK.09626,2022-03-15 00:00:00,132.5,127.6,141.5,125.0,0.0,0.01213,4701529,623959859.0,-4.705003734129956,133.9
HK.09626,2022-03-16 00:00:00,146.7,179.7,184.5,140.5,0.0,0.02333,9043204,1477594043.0,40.8307210031348,127.6
HK.09626,2022-03-17 00:00:00,206.6,208.4,225.0,197.5,0.0,0.02428,9410164,1958805256.0,15.97106288258209,179.7
HK.09626,2022-03-18 00:00:00,185.6,190.1,190.4,172.1,0.0,0.02182,8455974,1563352167.0,-8.781190019193863,208.4
HK.09626,2022-03-21 00:00:00,211.0,194.7,212.0,184.7,0.0,0.01429,5539288,1086102316.0,2.4197790636507075,190.1
HK.09626,2022-03-22 00:00:00,192.0,208.0,208.0,190.2,0.0,0.00526,2038520,411506173.0,6.831022085259379,194.7
HK.09626,2022-03-23 00:00:00,228.0,229.0,240.0,223.6,0.0,0.01354,5290679,1218979299.0,10.096153846153847,208.0
HK.09626,2022-03-24 00:00:00,246.0,244.2,250.0,238.6,0.0,0.01098,4256736,1040405009.0,6.637554585152833,229.0
HK.09626,2022-03-25 00:00:00,235.0,218.6,240.0,216.0,0.0,0.00761,2948883,664245367.0,-10.483210483210481,244.2
HK.09626,2022-03-28 00:00:00,217.0,224.0,232.0,205.4,0.0,0.00629,2438080,541648330.0,2.470265324794147,218.6
HK.09626,2022-03-29 00:00:00,224.2,225.8,228.8,215.4,0.0,0.00359,1390945,310385468.0,0.8035714285714337,224.0
HK.09626,2022-03-30 00:00:00,233.0,220.2,237.6,217.2,0.0,0.00779,3017768,680418257.0,-2.480070859167415,225.8
HK.09626,2022-03-31 00:00:00,220.0,216.4,223.0,213.2,0.0,0.00389,1507965,326835484.0,-1.72570390554041,220.2
HK.09626,2022-04-01 00:00:00,201.0,213.0,213.8,198.6,0.0,0.00555,2150471,441894536.0,-1.5711645101663612,216.4
HK.09626,2022-04-04 00:00:00,223.0,241.4,243.8,218.0,0.0,0.01006,3899307,915888689.0,13.333333333333336,213.0
HK.09626,2022-04-06 00:00:00,232.8,243.8,251.0,231.0,0.0,0.00494,1916287,465027538.0,0.9942004971002508,241.4
HK.09626,2022-04-07 00:00:00,234.6,232.6,245.2,230.2,0.0,0.0047,1823038,431289915.0,-4.593929450369163,243.8
HK.09626,2022-04-08 00:00:00,218.0,215.4,221.8,211.2,0.0,0.00694,2691116,578952958.0,-7.394668959587269,232.6
HK.09626,2022-04-11 00:00:00,202.0,186.9,202.0,186.0,0.0,0.00926,3589696,685239999.0,-13.231197771587745,215.4
HK.09626,2022-04-12 00:00:00,211.0,210.8,215.0,198.9,0.0,0.01262,4889586,1012167482.0,12.78758694489032,186.9
HK.09626,2022-04-13 00:00:00,193.0,202.6,205.0,193.0,0.0,0.00454,1758647,350913876.0,-3.889943074003803,210.8
HK.09626,2022-04-14 00:00:00,207.8,206.0,211.8,204.4,0.0,0.00201,780891,161269144.0,1.678183613030605,202.6
HK.09626,2022-04-19 00:00:00,185.1,183.5,189.4,181.2,0.0,0.01017,3941054,727773718.0,-10.922330097087379,206.0
HK.09626,2022-04-20 00:00:00,185.4,182.2,188.5,181.3,0.0,0.00337,1304375,240128740.0,-0.7084468664850199,183.5
HK.09626,2022-04-21 00:00:00,175.0,173.7,179.4,171.2,0.0,0.00481,1864487,324562718.0,-4.6652030735455545,182.2
HK.09626,2022-04-22 00:00:00,163.0,169.9,173.6,161.1,0.0,0.00428,1657309,277687089.0,-2.187679907887152,173.7
HK.09626,2022-04-25 00:00:00,167.0,159.8,167.0,159.3,0.0,0.00439,1701241,275441432.0,-5.944673337257207,169.9
HK.09626,2022-04-26 00:00:00,166.0,165.0,173.2,162.3,0.0,0.00524,2046014,341370389.0,3.2540675844805933,159.8
HK.09626,2022-04-27 00:00:00,163.0,169.7,172.0,161.2,0.0,0.00408,1594926,268356994.0,2.8484848484848415,165.0
HK.09626,2022-04-28 00:00:00,176.0,180.2,181.0,172.0,0.0,0.00492,1922852,338738910.0,6.187389510901591,169.7
HK.09626,2022-04-29 00:00:00,173.9,203.6,211.6,171.0,0.0,0.01607,6277089,1231606071.0,12.985571587125419,180.2
HK.09626,2022-05-03 00:00:00,194.4,192.0,203.2,187.3,0.0,0.0074,2891356,565054594.0,-5.697445972495085,203.6
HK.09626,2022-05-04 00:00:00,183.2,176.3,183.2,176.0,0.0,0.00618,2414726,432701406.0,-8.177083333333329,192.0
HK.09626,2022-05-05 00:00:00,187.0,179.0,188.8,178.8,0.0,0.00578,2258574,415310764.0,1.531480431083374,176.3
HK.09626,2022-05-06 00:00:00,168.1,163.3,168.6,161.1,0.0,0.00828,3234006,531077339.0,-8.770949720670384,179.0
HK.09626,2022-05-10 00:00:00,147.0,155.3,158.2,145.3,0.0,0.0068,2654926,405975888.0,-4.898958971218616,163.3
HK.09626,2022-05-11 00:00:00,151.6,160.6,169.1,150.5,0.0,0.00915,3573560,578758041.0,3.4127495170637365,155.3
HK.09626,2022-05-12 00:00:00,150.0,147.7,152.2,147.0,0.0,0.00833,3253431,485838146.0,-8.03237858032379,160.6
HK.09626,2022-05-13 00:00:00,150.2,153.2,155.2,150.2,0.0,0.00606,2365831,361936326.0,3.7237643872714963,147.7
HK.09626,2022-05-16 00:00:00,163.0,156.5,164.7,154.3,0.0,0.00513,2002509,316382934.0,2.1540469973890417,153.2
HK.09626,2022-05-17 00:00:00,162.6,167.4,168.5,161.1,0.0,0.0097,3787130,627963686.0,6.964856230031953,156.5
HK.09626,2022-05-18 00:00:00,165.7,166.2,168.4,161.2,0.0,0.00415,1620170,266990655.0,-0.7168458781362108,167.4
HK.09626,2022-05-19 00:00:00,160.0,164.4,167.4,157.1,0.0,0.00541,2112680,344861132.0,-1.083032490974719,166.2
HK.09626,2022-05-20 00:00:00,170.0,175.5,175.9,169.3,0.0,0.00539,2105686,364859913.0,6.751824817518244,164.4
HK.09626,2022-05-23 00:00:00,173.1,168.3,173.5,166.9,0.0,0.00339,1325156,224484534.0,-4.102564102564096,175.5
HK.09626,2022-05-24 00:00:00,167.1,158.9,169.3,158.1,0.0,0.0043,1681068,273659348.0,-5.585264408793823,168.3
HK.09626,2022-05-25 00:00:00,149.0,152.0,157.0,148.0,0.0,0.009,3514199,534738820.0,-4.342353681560733,158.9
HK.09626,2022-05-26 00:00:00,152.0,148.6,152.0,147.1,0.0,0.00562,2193760,326312847.0,-2.2368421052631615,152.0
HK.09626,2022-05-27 00:00:00,162.0,158.5,162.5,155.0,0.0,0.00855,3337887,527902361.0,6.662180349932709,148.6
HK.09626,2022-05-30 00:00:00,164.1,173.8,174.6,164.1,0.0,0.00826,3227835,551030926.0,9.652996845425875,158.5
HK.09626,2022-05-31 00:00:00,173.0,179.8,186.0,172.4,0.0,0.01069,4176803,751585152.0,3.452243958573072,173.8
HK.09626,2022-06-01 00:00:00,180.7,182.0,182.8,175.4,0.0,0.00655,2557970,460351002.0,1.2235817575083363,179.8
HK.09626,2022-06-02 00:00:00,177.0,182.0,183.7,176.5,0.0,0.00459,1794380,323937720.0,0.0,182.0
HK.09626,2022-06-06 00:00:00,190.0,198.4,201.0,188.2,0.0,0.00851,3323625,642895881.0,9.010989010989015,182.0
HK.09626,2022-06-07 00:00:00,198.8,197.8,206.4,194.2,0.0,0.00699,2728691,545502691.0,-0.3024193548387068,198.4
HK.09626,2022-06-08 00:00:00,220.0,236.6,238.0,215.0,0.0,0.01788,6985772,1592392987.0,19.61577350859453,197.8
HK.09626,2022-06-09 00:00:00,237.8,233.2,237.8,225.0,0.0,0.01084,4233568,979094065.0,-1.4370245139475932,236.6
HK.09626,2022-06-10 00:00:00,199.8,219.8,221.0,199.6,0.0,0.02703,10557723,2260759853.0,-5.74614065180102,233.2
HK.09626,2022-06-13 00:00:00,203.0,196.9,207.2,196.5,0.0,0.01146,4477978,908559823.0,-10.418562329390358,219.8
HK.09626,2022-06-14 00:00:00,185.8,193.9,201.4,182.7,0.0,0.00981,3832928,735359258.0,-1.5236160487557135,196.9
HK.09626,2022-06-15 00:00:00,202.2,210.2,214.8,202.0,0.0,0.00728,2845102,596462134.0,8.406395048994318,193.9
HK.09626,2022-06-16 00:00:00,214.0,202.6,217.0,200.8,0.0,0.00752,2939095,606518426.0,-3.6156041864890556,210.2
HK.09626,2022-06-17 00:00:00,202.6,205.8,210.8,201.8,0.0,0.00594,2319078,479234333.0,1.5794669299111637,202.6
HK.09626,2022-06-20 00:00:00,206.4,211.2,211.8,200.2,0.0,0.00457,1783994,370137156.0,2.6239067055393472,205.8
HK.09626,2022-06-21 00:00:00,211.2,215.8,217.0,208.6,0.0,0.00345,1348551,288813106.0,2.178030303030314,211.2
HK.09626,2022-06-22 00:00:00,216.2,208.4,222.4,206.8,0.0,0.00773,3019809,649408231.0,-3.4291010194624674,215.8
HK.09626,2022-06-23 00:00:00,209.0,210.8,214.2,205.2,0.0,0.00433,1690841,354991228.0,1.151631477927066,208.4
HK.09626,2022-06-24 00:00:00,219.0,224.2,224.8,216.2,0.0,0.00641,2504448,552409654.0,6.3567362428842396,210.8
HK.09626,2022-06-27 00:00:00,219.0,227.0,231.4,216.4,0.0,0.01056,4124296,928328725.0,1.248884924174849,224.2
HK.09626,2022-06-28 00:00:00,222.0,223.0,225.0,214.0,0.0,0.00578,2259033,496062026.0,-1.762114537444934,227.0
HK.09626,2022-06-29 00:00:00,215.0,208.4,218.0,206.4,0.0,0.00712,2781662,588581390.0,-6.547085201793719,223.0
HK.09626,2022-06-30 00:00:00,205.0,201.0,210.0,201.0,0.0,0.00621,2424294,495334079.0,-3.550863723608448,208.4
HK.09626,2022-07-04 00:00:00,209.4,214.2,214.4,204.2,0.0,0.0045,1759019,368322694.0,6.567164179104472,201.0
HK.09626,2022-07-05 00:00:00,214.2,213.6,218.4,209.4,0.0,0.00361,1408255,301426977.0,-0.2801120448179245,214.2
HK.09626,2022-07-06 00:00:00,218.0,212.0,219.8,205.4,0.0,0.00464,1810626,386181933.0,-0.7490636704119823,213.6
HK.09626,2022-07-07 00:00:00,205.0,206.0,208.6,196.1,0.0,0.00515,2010269,408770948.0,-2.8301886792452833,212.0
HK.09626,2022-07-08 00:00:00,219.0,212.4,219.0,210.0,0.0,0.00675,2637142,561316377.0,3.106796116504857,206.0
HK.09626,2022-07-11 00:00:00,209.8,196.0,209.8,195.0,0.0,0.00649,2535448,505412502.0,-7.721280602636538,212.4
HK.09626,2022-07-12 00:00:00,190.0,187.4,192.8,186.4,0.0,0.00471,1841311,347919432.0,-4.387755102040813,196.0
HK.09626,2022-07-13 00:00:00,192.0,194.0,197.8,189.3,0.0,0.0045,1759512,340994008.0,3.521878335112057,187.4
HK.09626,2022-07-14 00:00:00,192.7,189.6,195.3,186.8,0.0,0.00525,2050382,389773683.0,-2.268041237113405,194.0
HK.09626,2022-07-15 00:00:00,181.6,176.7,183.0,175.4,0.0,0.00711,2776868,496558463.0,-6.803797468354434,189.6
HK.09626,2022-07-18 00:00:00,178.3,187.4,189.9,177.2,0.0,0.00538,2101908,390612847.0,6.055461233729495,176.7
HK.09626,2022-07-19 00:00:00,192.1,189.4,193.5,188.2,0.0,0.00277,1081132,205835212.0,1.0672358591248665,187.4
HK.09626,2022-07-20 00:00:00,200.0,201.6,207.6,199.2,0.0,0.00585,2286346,465637908.0,6.441393875395981,189.4
HK.09626,2022-07-21 00:00:00,196.9,203.0,206.8,195.4,0.0,0.00551,2152020,434712147.0,0.6944444444444473,201.6
HK.09626,2022-07-22 00:00:00,206.4,206.6,213.8,204.0,0.0,0.0043,1680953,350435966.0,1.7733990147783225,203.0
HK.09626,2022-07-25 00:00:00,201.4,202.6,204.6,197.0,0.0,0.00354,1384140,278867505.0,-1.9361084220716358,206.6
HK.09626,2022-07-26 00:00:00,204.4,205.8,206.6,201.0,0.0,0.00213,830549,170045913.0,1.5794669299111637,202.6
HK.09626,2022-07-27 00:00:00,199.9,199.0,199.9,196.7,0.0,0.00314,1226300,243238525.0,-3.3041788143829014,205.8
HK.09626,2022-07-28 00:00:00,202.6,202.0,204.8,200.2,0.0,0.00262,1021543,206600012.0,1.507537688442211,199.0
HK.09626,2022-07-29 00:00:00,200.2,188.8,201.2,185.1,0.0,0.00572,2235941,424578056.0,-6.53465346534653,202.0
HK.09626,2022-08-01 00:00:00,188.6,191.0,193.2,187.6,0.0,0.00277,1081826,206131072.0,1.1652542372881296,188.8
HK.09626,2022-08-02 00:00:00,182.0,178.5,182.0,171.5,0.0,0.00834,3256544,574882639.0,-6.544502617801047,191.0
HK.09626,2022-08-03 00:00:00,183.1,182.1,185.1,178.5,0.0,0.00551,2153628,390762785.0,2.0168067226890725,178.5
HK.09626,2022-08-04 00:00:00,188.2,193.0,194.7,187.2,0.0,0.00447,1744208,334770512.0,5.985722130697423,182.1
HK.09626,2022-08-05 00:00:00,195.2,195.0,196.9,193.3,0.0,0.00256,1001295,195383424.0,1.0362694300518136,193.0
HK.09626,2022-08-08 00:00:00,190.2,192.8,195.4,190.2,0.0,0.00176,685988,132438625.0,-1.1282051282051224,195.0
HK.09626,2022-08-09 00:00:00,195.8,192.6,197.5,190.2,0.0,0.00162,631326,122326246.0,-0.10373443983403374,192.8
HK.09626,2022-08-10 00:00:00,192.3,186.5,192.5,181.9,0.0,0.00293,1145280,212439887.0,-3.1671858774662485,192.6
HK.09626,2022-08-11 00:00:00,191.0,193.8,194.0,187.2,0.0,0.00285,1112162,212490740.0,3.9142091152815075,186.5
HK.09626,2022-08-12 00:00:00,195.7,198.5,199.4,195.0,0.0,0.00243,949197,187588485.0,2.4251805985552055,193.8
HK.09626,2022-08-15 00:00:00,198.5,196.6,206.8,195.5,0.0,0.00321,1255742,251660116.0,-0.9571788413098266,198.5
HK.09626,2022-08-16 00:00:00,200.2,191.6,201.0,187.3,0.0,0.00362,1412435,271355904.0,-2.5432349949135302,196.6
HK.09626,2022-08-17 00:00:00,195.0,190.3,195.0,189.3,0.0,0.00272,1063563,203756599.0,-0.6784968684759828,191.6
HK.09626,2022-08-18 00:00:00,189.0,182.4,189.6,180.1,0.0,0.00453,1768314,322522306.0,-4.151339989490281,190.3
HK.09626,2022-08-19 00:00:00,182.4,180.7,184.6,178.4,0.0,0.0044,1718206,311382114.0,-0.9320175438596584,182.4
HK.09626,2022-08-22 00:00:00,178.0,178.8,182.8,177.1,0.0,0.00252,983194,177209318.0,-1.051466519092406,180.7
HK.09626,2022-08-23 00:00:00,179.6,183.4,185.0,179.6,0.0,0.00305,1190523,218071216.0,2.572706935123039,178.8
HK.09626,2022-08-24 00:00:00,183.4,180.3,184.8,177.9,0.0,0.00367,1434193,258323667.0,-1.6902944383860383,183.4
HK.09626,2022-08-25 00:00:00,185.1,198.8,200.6,185.1,0.0,0.00715,2791526,543912162.0,10.260676650027731,180.3
HK.09626,2022-08-26 00:00:00,212.0,201.4,212.6,199.1,0.0,0.00884,3451072,704528715.0,1.3078470824949668,198.8
HK.09626,2022-08-29 00:00:00,196.2,193.0,196.2,191.0,0.0,0.00722,2821570,545024742.0,-4.170804369414103,201.4
HK.09626,2022-08-30 00:00:00,189.3,188.5,189.5,182.8,0.0,0.00451,1762566,328519867.0,-2.33160621761658,193.0
HK.09626,2022-08-31 00:00:00,181.1,190.1,199.2,181.1,0.0,0.00667,2606215,499086617.0,0.8488063660477423,188.5
HK.09626,2022-09-01 00:00:00,192.9,194.0,197.8,190.5,0.0,0.00468,1827740,355749789.0,2.051551814834301,190.1
HK.09626,2022-09-02 00:00:00,194.0,192.4,195.5,189.4,0.0,0.00526,2070040,397683992.0,-0.8247422680412342,194.0
HK.09626,2022-09-05 00:00:00,185.9,186.3,186.9,180.1,0.0,0.00521,2048166,376520902.0,-3.1704781704781673,192.4
HK.09626,2022-09-06 00:00:00,185.6,184.0,187.5,181.7,0.0,0.00216,848160,155875243.0,-1.2345679012345738,186.3
HK.09626,2022-09-07 00:00:00,177.8,176.3,178.0,172.8,0.0,0.0068,2673674,468296794.0,-4.184782608695646,184.0
HK.09626,2022-09-08 00:00:00,183.0,181.8,185.9,178.8,0.0,0.00438,1722612,314027926.0,3.1196823596142935,176.3
HK.09626,2022-09-09 00:00:00,154.8,152.1,156.9,150.0,0.0,0.0204,8024905,1217893842.0,-16.336633663366346,181.8
HK.09626,2022-09-13 00:00:00,156.0,152.3,156.5,148.1,0.0,0.00793,3118117,470786095.0,0.1314924391847581,152.1
HK.09626,2022-09-14 00:00:00,145.3,144.4,148.3,142.2,0.0,0.00498,1960538,283674468.0,-5.187130663164809,152.3
HK.09626,2022-09-15 00:00:00,146.1,145.1,146.2,142.4,0.0,0.00319,1254821,181518613.0,0.4847645429362802,144.4
HK.09626,2022-09-16 00:00:00,145.1,138.7,145.1,138.1,0.0,0.00519,2042777,285169622.0,-4.410751206064787,145.1
HK.09626,2022-09-19 00:00:00,133.5,131.0,133.6,129.8,0.0,0.00553,2174023,286008629.0,-5.551550108147072,138.7
HK.09626,2022-09-20 00:00:00,132.0,133.6,135.2,131.1,0.0,0.00524,2059534,274762034.0,1.9847328244274764,131.0
HK.09626,2022-09-21 00:00:00,130.0,129.0,131.8,128.4,0.0,0.00463,1820578,235176094.0,-3.4431137724550855,133.6
HK.09626,2022-09-22 00:00:00,125.7,130.0,130.5,124.2,0.0,0.00475,1867845,237980771.0,0.7751937984496124,129.0
HK.09626,2022-09-23 00:00:00,130.0,126.0,130.8,125.9,0.0,0.00424,1666327,212774945.0,-3.076923076923077,130.0
HK.09626,2022-09-26 00:00:00,124.6,128.0,132.5,124.5,0.0,0.00555,2183149,280293743.0,1.5873015873015872,126.0
HK.09626,2022-09-27 00:00:00,127.0,129.1,130.0,123.7,0.0,0.00291,1143821,145218337.0,0.8593749999999956,128.0
HK.09626,2022-09-28 00:00:00,126.1,121.8,126.3,120.2,0.0,0.00553,2174238,265911897.0,-5.654531371030207,129.1
HK.09626,2022-09-29 00:00:00,125.6,122.4,128.5,120.1,0.0,0.00459,1806443,223289207.0,0.4926108374384307,121.8
HK.09626,2022-09-30 00:00:00,121.3,119.6,121.7,115.4,0.0,0.00427,1679607,199676269.0,-2.2875816993464144,122.4
HK.09626,2022-10-03 00:00:00,118.0,120.4,124.1,118.0,0.0,0.00289,1135916,136866210.0,0.6688963210702437,119.6
HK.09626,2022-10-05 00:00:00,131.2,130.0,136.0,129.8,0.0,0.0092,3618670,478991662.0,7.973421926910294,120.4
HK.09626,2022-10-06 00:00:00,131.5,129.7,132.7,128.5,0.0,0.00312,1226979,159882864.0,-0.2307692307692395,130.0
HK.09626,2022-10-07 00:00:00,127.4,125.8,127.4,124.7,0.0,0.00288,1132745,142492630.0,-3.0069390902081663,129.7
HK.09626,2022-10-10 00:00:00,120.0,114.9,120.0,113.8,0.0,0.00765,3008424,348187893.0,-8.66454689984101,125.8
HK.09626,2022-10-11 00:00:00,108.0,104.2,109.0,102.1,0.0,0.00829,3315235,347704659.0,-9.312445604873805,114.9
HK.09626,2022-10-12 00:00:00,100.0,101.4,106.8,96.8,0.0,0.00884,3535289,354381251.0,-2.687140115163145,104.2
HK.09626,2022-10-13 00:00:00,97.7,92.4,98.25,92.1,0.0,0.01094,4374707,411825731.0,-8.875739644970414,101.4
HK.09626,2022-10-14 00:00:00,95.1,92.95,98.6,92.5,0.0,0.0087,3479436,331759311.0,0.5952380952380921,92.4
HK.09626,2022-10-17 00:00:00,88.1,91.05,92.75,86.5,0.0,0.0071,2838512,253113125.0,-2.0441097364174348,92.95
HK.09626,2022-10-18 00:00:00,96.55,98.75,98.9,92.85,0.0,0.00707,2829337,273621249.0,8.456891817682594,91.05
HK.09626,2022-10-19 00:00:00,97.0,91.6,97.0,91.4,0.0,0.00472,1887895,176795114.0,-7.24050632911393,98.75
HK.09626,2022-10-20 00:00:00,86.8,85.7,88.3,84.2,0.0,0.00915,3603925,308964429.0,-6.441048034934489,91.6
HK.09626,2022-10-21 00:00:00,85.7,84.75,87.35,84.35,0.0,0.00525,2066226,176219545.0,-1.108518086347728,85.7
HK.09626,2022-10-24 00:00:00,83.9,73.6,83.9,72.5,0.0,0.01145,4509338,345122955.0,-13.156342182890862,84.75
HK.09626,2022-10-25 00:00:00,73.8,75.65,79.2,68.9,0.0,0.01649,6495282,484937388.0,2.785326086956537,73.6
HK.09626,2022-10-26 00:00:00,76.1,75.85,79.2,74.85,0.0,0.0246,9688876,747015958.0,0.26437541308656787,75.65
HK.09626,2022-10-27 00:00:00,82.0,77.0,83.45,76.1,0.0,0.01565,6162300,495068385.0,1.516150296638109,75.85
HK.09626,2022-10-28 00:00:00,75.6,68.85,75.6,68.0,0.0,0.01248,4916825,346246369.0,-10.584415584415591,77.0
HK.09626,2022-10-31 00:00:00,68.85,67.9,71.8,66.1,0.0,0.0108,4251452,294927223.0,-1.379811183732736,68.85
HK.09626,2022-11-01 00:00:00,69.75,75.7,77.45,67.15,0.0,0.01913,7535596,543084449.0,11.487481590574369,67.9
HK.09626,2022-11-02 00:00:00,73.3,77.15,77.95,71.2,0.0,0.00713,2807841,210080483.0,1.915455746367243,75.7
HK.09626,2022-11-03 00:00:00,72.9,72.55,76.3,72.3,0.0,0.00751,2959079,217241673.0,-5.962410887880763,77.15
HK.09626,2022-11-04 00:00:00,74.95,85.0,89.0,74.95,0.0,0.0197,7757532,650301314.0,17.1605789110958,72.55
HK.09626,2022-11-07 00:00:00,87.05,92.9,95.65,86.05,0.0,0.01729,6808220,623838732.0,9.29411764705883,85.0
HK.09626,2022-11-08 00:00:00,94.7,90.1,94.7,87.7,0.0,0.00963,3791341,342588948.0,-3.0139935414424235,92.9
HK.09626,2022-11-09 00:00:00,89.9,85.35,91.5,83.45,0.0,0.00991,3903681,335822476.0,-5.2719200887902335,90.1
HK.09626,2022-11-10 00:00:00,80.0,79.3,81.05,78.5,0.0,0.00721,2839560,225817042.0,-7.088459285295838,85.35
HK.09626,2022-11-11 00:00:00,91.15,96.05,96.05,89.0,0.0,0.01922,7569295,701990793.0,21.122320302648173,79.3
HK.09626,2022-11-14 00:00:00,105.4,101.7,106.0,96.7,0.0,0.01487,5857856,590745353.0,5.882352941176476,96.05
HK.09626,2022-11-15 00:00:00,101.7,117.1,123.8,100.9,0.0,0.02559,10078620,1170836792.0,15.142576204523097,101.7
HK.09626,2022-11-16 00:00:00,126.0,124.3,128.5,116.6,0.0,0.02457,9674968,1196674893.0,6.148590947907774,117.1
HK.09626,2022-11-17 00:00:00,119.0,121.6,124.0,111.9,0.0,0.01204,4739826,558391562.0,-2.1721641190667764,124.3
HK.09626,2022-11-18 00:00:00,124.4,119.2,129.9,117.0,0.0,0.01136,4474642,547251617.0,-1.9736842105263088,121.6
HK.09626,2022-11-21 00:00:00,110.3,111.8,114.0,108.1,0.0,0.0092,3621648,401204467.0,-6.208053691275173,119.2
HK.09626,2022-11-22 00:00:00,105.5,102.0,109.8,101.1,0.0,0.01282,5049775,527997930.0,-8.765652951699462,111.8
HK.09626,2022-11-23 00:00:00,103.2,102.7,105.2,100.3,0.0,0.00914,3598324,370027753.0,0.6862745098039243,102.0
HK.09626,2022-11-24 00:00:00,104.4,104.4,106.2,103.1,0.0,0.00468,1842618,192705432.0,1.6553067185978605,102.7
HK.09626,2022-11-25 00:00:00,104.4,99.2,104.4,97.5,0.0,0.00785,3093300,308058855.0,-4.980842911877397,104.4
HK.09626,2022-11-28 00:00:00,93.0,95.6,95.75,90.8,0.0,0.01088,4286660,400903854.0,-3.629032258064525,99.2
HK.09626,2022-11-29 00:00:00,97.4,108.6,108.7,97.4,0.0,0.01342,5286523,556061322.0,13.598326359832638,95.6
HK.09626,2022-11-30 00:00:00,120.4,126.8,127.0,116.7,0.0,0.02425,9551490,1162287347.0,16.758747697974222,108.6
HK.09626,2022-12-01 00:00:00,136.0,131.4,137.6,128.9,0.0,0.01521,5991886,798998961.0,3.6277602523659374,126.8
HK.09626,2022-12-02 00:00:00,132.0,133.5,138.0,130.7,0.0,0.01545,6085227,813897125.0,1.598173515981731,131.4
HK.09626,2022-12-05 00:00:00,153.5,172.0,172.5,148.1,0.0,0.02783,10960793,1764301769.0,28.83895131086142,133.5
HK.09626,2022-12-06 00:00:00,157.1,160.0,170.0,156.1,0.0,0.01699,6691277,1080461411.0,-6.976744186046512,172.0
HK.09626,2022-12-07 00:00:00,162.1,154.9,176.0,153.5,0.0,0.02167,8535392,1402744170.0,-3.1874999999999964,160.0
