code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.00700,2021-04-01 00:00:00,575.466265,599.89529,601.73899,569.935165,32.958,0.00343,35692248,20983286977.0,7.251732949705596,559.33389
HK.00700,2021-04-07 00:00:00,598.97344,577.309965,603.58269,571.778865,31.724,0.00283,29482350,17284277000.0,-3.7648778672691376,599.89529
HK.00700,2021-04-08 00:00:00,563.02129,568.55239,576.84904,563.02129,31.245,0.02578,268357218,148682130954.0,-1.516962382591142,577.309965
HK.00700,2021-04-09 00:00:00,576.84904,569.013315,576.84904,564.404065,31.27,0.00234,24367970,13938508210.0,0.08106992567564239,568.55239
HK.00700,2021-04-12 00:00:00,564.86499,562.560365,568.091465,552.88094,30.919,0.00292,30351655,17083865632.0,-1.1340595782016079,569.013315
HK.00700,2021-04-13 00:00:00,562.560365,557.49019,570.39609,556.56834,30.642,0.00192,20003405,11299730081.0,-0.9012677243979075,562.560365
HK.00700,2021-04-14 00:00:00,569.47424,571.778865,573.16164,564.404065,31.423,0.00188,19525584,11178711808.0,2.563036131631305,557.49019
HK.00700,2021-04-15 00:00:00,571.778865,568.55239,571.778865,559.794815,31.246,0.00152,15781902,8953514302.0,-0.5642872091818313,571.778865
HK.00700,2021-04-16 00:00:00,568.55239,579.61459,580.075515,564.86499,31.851,0.00216,22516626,12991323283.0,1.9456782162150572,568.55239
HK.00700,2021-04-19 00:00:00,577.77089,575.00534,590.67679,568.55239,31.599,0.00211,21957261,12788967519.0,-0.7952267040068772,579.61459
HK.00700,2021-04-20 00:00:00,568.55239,570.857015,574.08349,566.70869,31.372,0.00159,16518855,9461630716.0,-0.7214411260945854,575.00534
HK.00700,2021-04-21 00:00:00,563.482215,558.41204,564.86499,557.49019,30.692,0.00215,22412312,12626278960.0,-2.180051163950398,570.857015
HK.00700,2021-04-22 00:00:00,569.935165,569.47424,572.700715,564.86499,31.297,0.0016,16681281,9540018222.0,1.9810102948353263,558.41204
HK.00700,2021-04-23 00:00:00,575.466265,579.61459,579.61459,569.47424,31.851,0.0017,17679042,10229264235.0,1.780651219623211,569.47424
HK.00700,2021-04-26 00:00:00,579.61459,576.388115,586.98939,573.622565,31.675,0.00148,15403792,8993173488.0,-0.5566586928048257,579.61459
HK.00700,2021-04-27 00:00:00,571.778865,573.16164,573.16164,565.325915,31.498,0.00144,15000769,8596239727.0,-0.5597747274854786,576.388115
HK.00700,2021-04-28 00:00:00,569.47424,575.92719,575.92719,566.247765,31.65,0.00117,12146134,7003461908.0,0.4825078663673239,573.16164
HK.00700,2021-04-29 00:00:00,586.528465,579.153665,586.528465,576.388115,31.826,0.0013,13523155,7907101551.0,0.5602227253761105,575.92719
HK.00700,2021-04-30 00:00:00,575.466265,571.31794,575.466265,568.55239,31.398,0.00125,13011518,7471779138.0,-1.3529613077731322,579.153665
HK.00700,2021-05-03 00:00:00,568.091465,572.700715,572.700715,565.325915,31.473,0.00083,8617720,4941793757.0,0.24203248369899324,571.31794
HK.00700,2021-05-04 00:00:00,572.700715,570.39609,573.16164,567.63054,31.347,0.00066,6862873,3932824476.0,-0.40241350143940147,572.700715
HK.00700,2021-05-05 00:00:00,564.404065,559.794815,565.78684,559.794815,30.768,0.00121,12612522,7133404195.0,-1.8585812886620572,570.39609
HK.00700,2021-05-06 00:00:00,563.482215,559.794815,567.63054,552.420015,30.768,0.00223,23222291,13029878032.0,0.0,559.794815
HK.00700,2021-05-07 00:00:00,562.09944,550.11539,562.09944,550.11539,30.24,0.00182,18943239,10549714657.0,-1.7291022961689855,559.794815
HK.00700,2021-05-10 00:00:00,549.19354,545.50614,557.49019,540.89689,29.988,0.00214,22281185,12257647803.0,-0.8378696694888117,550.11539
HK.00700,2021-05-11 00:00:00,533.52209,535.826715,537.20949,519.233415,29.459,0.00361,37552123,20024473714.0,-1.7743934101273222,545.50614
HK.00700,2021-05-12 00:00:00,535.826715,548.732615,552.88094,535.826715,30.164,0.00239,24845479,13626240378.0,2.4085958461402908,535.826715
HK.00700,2021-05-13 00:00:00,543.66244,531.67839,545.50614,531.67839,29.232,0.00187,19503921,10551371505.0,-3.107929897697073,548.732615
HK.00700,2021-05-14 00:00:00,528.91284,534.44394,539.05319,526.14729,29.383,0.00167,17371601,9314450701.0,0.5201546747085135,531.67839
HK.00700,2021-05-17 00:00:00,543.66244,550.576315,554.263715,539.97504,30.265,0.002,20791837,11470569190.0,3.0185345538766937,534.44394
HK.00700,2021-05-18 00:00:00,556.56834,557.029265,558.872965,549.654465,30.618,0.00127,13221658,7379704326.0,1.1720355242669651,550.576315
HK.00700,2021-05-20 00:00:00,560.25574,558.41204,564.404065,553.341865,30.694,0.00163,16956751,9523152294.0,0.2482409968172925,557.029265
HK.00700,2021-05-21 00:00:00,550.11539,539.514115,550.11539,534.904865,29.66,0.0042,43760537,23781668966.0,-3.384225920343712,558.41204
HK.00700,2021-05-24 00:00:00,539.145385,538.223535,540.52816,529.926885,29.509,0.00173,18016263,9690484888.0,-0.2392115357352564,539.514115
HK.00700,2021-05-25 00:00:00,541.910935,560.80886,563.57441,540.989085,30.744,0.00282,29337156,16384026057.0,4.196272279323499,538.223535
HK.00700,2021-05-26 00:00:00,574.175685,568.18366,574.175685,562.65256,31.147,0.00195,20313808,11572417145.0,1.3150291527134665,560.80886
HK.00700,2021-05-27 00:00:00,560.80886,556.660535,563.57441,553.43406,30.517,0.00268,27927323,15628668560.0,-2.0280634258296075,568.18366
HK.00700,2021-05-28 00:00:00,558.96516,552.973135,562.65256,552.51221,30.316,0.00158,16470156,9193575725.0,-0.6624144821044347,556.660535
HK.00700,2021-05-31 00:00:00,562.65256,569.10551,569.566435,554.816835,31.198,0.00162,16833677,9488556188.0,2.9173885635511074,552.973135
HK.00700,2021-06-01 00:00:00,569.10551,577.40216,581.08956,567.26181,31.651,0.00188,19570943,11306860041.0,1.4578403923729362,569.10551
HK.00700,2021-06-02 00:00:00,582.93326,577.863085,588.46436,575.097535,31.676,0.0017,17716531,10318073572.0,0.07982737716117562,577.40216
HK.00700,2021-06-03 00:00:00,577.863085,565.879035,578.784935,562.65256,31.021,0.00128,13354007,7632225021.0,-2.073856301099405,577.863085
HK.00700,2021-06-04 00:00:00,560.80886,562.191635,564.957185,557.12146,30.82,0.00197,20546075,11545288260.0,-0.6516233632864707,565.879035
HK.00700,2021-06-07 00:00:00,561.73071,552.051285,562.191635,550.207585,30.265,0.00206,21443078,11937603206.0,-1.8037176949457834,562.191635
HK.00700,2021-06-08 00:00:00,557.12146,552.51221,557.12146,548.82481,30.29,0.00108,11199424,6205312521.0,0.08349314864831349,552.051285
HK.00700,2021-06-09 00:00:00,551.59036,554.35591,557.12146,549.285735,30.391,0.00081,8425299,4677955002.0,0.33369398298003455,552.51221
HK.00700,2021-06-10 00:00:00,556.19961,552.051285,559.426085,549.74666,30.265,0.00122,12721755,7054660097.0,-0.41573021202209015,554.35591
HK.00700,2021-06-11 00:00:00,559.426085,547.90296,559.426085,547.90296,30.038,0.00151,15725579,8713136339.0,-0.7514383378348626,552.051285
HK.00700,2021-06-15 00:00:00,556.19961,551.59036,556.19961,544.21556,30.24,0.0012,12508949,6899536974.0,0.6730023871380482,547.90296
HK.00700,2021-06-16 00:00:00,548.82481,548.363885,550.207585,546.520185,30.064,0.00102,10599399,5826298555.0,-0.5849404257173838,551.59036
HK.00700,2021-06-17 00:00:00,546.05926,550.66851,550.66851,543.754635,30.19,0.00144,14939274,8187760002.0,0.4202729360997191,548.363885
HK.00700,2021-06-18 00:00:00,553.43406,554.35591,558.96516,551.129435,30.391,0.00128,13344413,7418483639.0,0.6696224558037694,550.66851
HK.00700,2021-06-21 00:00:00,551.59036,542.832785,551.59036,535.457985,29.761,0.00245,25501408,13848594212.0,-2.078651060110471,554.35591
HK.00700,2021-06-22 00:00:00,541.45001,527.161335,541.45001,525.317635,28.904,0.00322,33489995,17803545502.0,-2.886975590466581,542.832785
HK.00700,2021-06-23 00:00:00,533.15336,535.457985,535.91891,526.70041,29.358,0.00192,19947235,10645900389.0,1.573835076504615,527.161335
HK.00700,2021-06-24 00:00:00,536.84076,535.91891,540.067235,533.15336,29.383,0.00114,11875304,6387238277.0,0.08608051666275454,535.457985
HK.00700,2021-06-25 00:00:00,540.989085,550.207585,551.59036,536.84076,30.164,0.00201,20884092,11434596764.0,2.6662009370036994,535.91891
HK.00700,2021-06-28 00:00:00,554.35591,547.442035,557.12146,544.21556,30.013,0.0012,12459623,6841164004.0,-0.5026375636024651,550.207585
HK.00700,2021-06-29 00:00:00,551.59036,542.832785,552.51221,540.52816,29.761,0.00153,15961586,8719405551.0,-0.8419612863670741,547.442035
HK.00700,2021-06-30 00:00:00,549.285735,536.84076,549.285735,536.84076,29.434,0.00142,14772779,8009048280.0,-1.103843608119561,542.832785
HK.00700,2021-07-02 00:00:00,550.207585,528.083185,550.207585,526.239485,28.955,0.0026,27052671,14455213565.0,-1.6313170780847728,536.84076
HK.00700,2021-07-05 00:00:00,523.93486,509.18526,525.77856,504.115085,27.921,0.00452,47011906,24111867251.0,-3.5785886649657157,528.083185
HK.00700,2021-07-06 00:00:00,507.34156,513.79451,517.48191,504.57601,28.173,0.00203,21123783,10833366343.0,0.9052206263786814,509.18526
HK.00700,2021-07-07 00:00:00,507.34156,504.115085,508.724335,494.896585,27.644,0.00318,33107969,16657004200.0,-1.8839097755248349,513.79451
HK.00700,2021-07-08 00:00:00,496.27936,485.21716,499.505835,481.068835,26.612,0.00476,49561549,24236307713.0,-3.748732295920096,504.115085
HK.00700,2021-07-09 00:00:00,482.45161,494.896585,498.12306,468.162935,27.142,0.00447,46560743,22695343159.0,1.9948645262257498,485.21716
HK.00700,2021-07-12 00:00:00,505.036935,491.209185,506.41971,480.146985,26.94,0.00319,33240271,16329216413.0,-0.7450849554761072,494.896585
HK.00700,2021-07-13 00:00:00,497.20121,510.568035,517.020985,489.82641,27.998,0.00345,35934028,18301042541.0,3.9410602633580676,491.209185
HK.00700,2021-07-14 00:00:00,514.71636,511.489885,517.48191,509.18526,28.049,0.00207,21595918,11133066554.0,0.18055380219797862,510.568035
HK.00700,2021-07-15 00:00:00,516.099135,519.32561,525.77856,515.177285,28.477,0.0021,21890351,11459242147.0,1.5319413403453652,511.489885
HK.00700,2021-07-16 00:00:00,521.16931,518.40376,523.473935,511.95081,28.427,0.00154,16011268,8329381355.0,-0.17750905833431738,519.32561
HK.00700,2021-07-19 00:00:00,514.71636,505.036935,514.71636,501.349535,27.696,0.00176,18348516,9304894975.0,-2.578458342971896,518.40376
HK.00700,2021-07-20 00:00:00,504.57601,498.583985,511.02896,495.35751,27.343,0.00206,21492887,10774124230.0,-1.2777184306332057,505.036935
HK.00700,2021-07-21 00:00:00,498.583985,494.43566,500.427685,487.06086,27.116,0.00212,22021889,10870166668.0,-0.8320213093086013,498.583985
HK.00700,2021-07-22 00:00:00,500.88861,499.96676,504.57601,493.51381,27.419,0.00164,17022645,8517327631.0,1.1186693128080685,494.43566
HK.00700,2021-07-23 00:00:00,501.81046,487.98271,502.271385,486.13901,26.764,0.00175,18179435,8992755158.0,-2.3969693505224274,499.96676
HK.00700,2021-07-26 00:00:00,468.62386,450.18686,470.928485,449.44938,24.697,0.00858,89266419,41055111243.0,-7.745325648935385,487.98271
HK.00700,2021-07-27 00:00:00,427.50935,409.62546,441.70584,402.98814,22.479,0.01126,117184686,49742780968.0,-9.009903132223815,450.18686
HK.00700,2021-07-28 00:00:00,414.23471,410.73168,423.08447,387.50106,22.54,0.01176,122431531,49651529589.0,0.27005645596345684,409.62546
HK.00700,2021-07-29 00:00:00,440.96836,452.03056,454.05863,430.45927,24.798,0.0076,79075742,35108302945.0,10.054953637859148,410.73168
HK.00700,2021-07-30 00:00:00,447.97442,440.04651,447.97442,427.14061,24.154,0.00422,43889797,19288363721.0,-2.6511592490560747,452.03056
HK.00700,2021-08-02 00:00:00,437.28096,436.35911,439.86214,421.79388,23.952,0.00307,31941135,13807676609.0,-0.8379568786944872,440.04651
HK.00700,2021-08-03 00:00:00,430.64364,409.62546,430.64364,388.97602,22.49,0.01227,127799564,51535700520.0,-6.126525008266704,436.35911
HK.00700,2021-08-04 00:00:00,399.48511,419.58144,431.56549,398.56326,23.034,0.0048,50011669,21007883206.0,2.4305081036710976,409.62546
HK.00700,2021-08-05 00:00:00,415.70967,403.17251,426.5875,397.27267,22.137,0.00611,63595659,26193545519.0,-3.910785472303065,419.58144
HK.00700,2021-08-06 00:00:00,408.51924,416.63152,422.9001,404.09436,22.873,0.00447,46587080,19468783995.0,3.338275717260593,403.17251
HK.00700,2021-08-09 00:00:00,411.28479,424.00632,433.9623,406.49117,23.276,0.00427,44428309,18847164570.0,1.770101311585833,416.63152
HK.00700,2021-08-10 00:00:00,439.12466,446.68383,452.95241,434.69978,24.517,0.00426,44347551,19749306230.0,5.348389618343421,424.00632
HK.00700,2021-08-11 00:00:00,450.37123,444.65576,452.58367,440.96836,24.406,0.0021,21853406,9769581009.0,-0.4540280761898217,446.68383
HK.00700,2021-08-12 00:00:00,443.36517,442.81206,451.29308,437.46533,24.305,0.0017,17736959,7896898173.0,-0.4146353574729388,444.65576
HK.00700,2021-08-13 00:00:00,432.85608,431.93423,437.46533,423.82195,23.71,0.00275,28656919,12356849185.0,-2.456534268736936,442.81206
HK.00700,2021-08-16 00:00:00,425.85002,416.81589,428.4312,412.39101,22.883,0.00302,31480777,13186393497.0,-3.500148622164071,431.93423
HK.00700,2021-08-17 00:00:00,406.67554,399.48511,409.9942,397.64141,21.935,0.00449,46801448,18887383621.0,-4.157898107003551,416.81589
HK.00700,2021-08-18 00:00:00,394.87586,400.59133,406.85991,394.87586,21.995,0.00277,28851561,11588410814.0,0.27691144733780126,399.48511
HK.00700,2021-08-19 00:00:00,411.46916,386.76358,414.05034,384.91988,21.239,0.00532,55433632,22060620838.0,-3.4518345666642447,400.59133
HK.00700,2021-08-20 00:00:00,386.76358,390.63535,397.82578,378.46693,21.451,0.00543,56555464,22090583887.0,1.0010689217428452,386.76358
HK.00700,2021-08-23 00:00:00,404.09436,398.37889,407.78176,396.35082,21.874,0.00465,48400708,19545955504.0,1.9822937171456694,390.63535
HK.00700,2021-08-24 00:00:00,410.36294,433.59356,433.59356,408.88798,23.801,0.00516,53717025,22718125103.0,8.839491972077138,398.37889
HK.00700,2021-08-25 00:00:00,451.66182,435.99037,451.66182,429.72179,23.932,0.00429,44724709,19710168123.0,0.5527780440281354,433.59356
HK.00700,2021-08-26 00:00:00,435.99037,433.40919,441.70584,430.2749,23.791,0.0018,18764213,8181575517.0,-0.5920268376569787,435.99037
HK.00700,2021-08-27 00:00:00,430.82801,428.4312,444.28702,424.92817,23.518,0.00244,25452436,11081578061.0,-1.1485658622051909,433.40919
HK.00700,2021-08-30 00:00:00,426.40313,427.87809,430.2749,420.31892,23.488,0.00192,20041490,8532161084.0,-0.1291012419263592,428.4312
HK.00700,2021-08-31 00:00:00,425.11254,442.07458,442.07458,410.73168,24.265,0.00544,56603769,24228211722.0,3.31788196960495,427.87809
HK.00700,2021-09-01 00:00:00,445.57761,448.7119,454.42737,438.94029,24.626,0.00368,38287222,17192591083.0,1.5014027723557386,442.07458
HK.00700,2021-09-02 00:00:00,458.48351,455.71796,468.62386,452.95241,25.01,0.00422,43902847,20302808466.0,1.5613715615743624,448.7119
HK.00700,2021-09-03 00:00:00,456.27107,448.34316,457.19292,442.44332,24.606,0.00283,29441178,13229997777.0,-1.6182816231337456,455.71796
HK.00700,2021-09-06 00:00:00,449.63375,464.01461,465.85831,448.52753,25.463,0.00279,29043550,13405734316.0,3.4954140930799507,448.34316
HK.00700,2021-09-07 00:00:00,468.62386,473.694035,477.84236,466.78016,25.993,0.0026,27079381,12901520207.0,2.086017291567604,464.01461
HK.00700,2021-09-08 00:00:00,483.37346,481.990685,486.13901,470.928485,26.447,0.00344,35792998,17246381866.0,1.7514786733592709,473.694035
HK.00700,2021-09-09 00:00:00,467.70201,440.96836,470.006635,440.04651,24.203,0.00563,58676155,26716845932.0,-8.511020290775944,481.990685
HK.00700,2021-09-10 00:00:00,451.29308,450.18686,454.61174,442.07458,24.707,0.00372,38695004,17407850102.0,2.09051279778894,440.96836
HK.00700,2021-09-13 00:00:00,440.96836,439.12466,442.07458,432.67171,24.102,0.0029,30173570,13236014143.0,-2.457246308788315,450.18686
HK.00700,2021-09-14 00:00:00,437.6497,434.33104,443.54954,430.64364,23.84,0.00207,21592651,9452753751.0,-1.0916307911288863,439.12466
HK.00700,2021-09-15 00:00:00,420.68766,416.44715,426.21876,414.41908,22.863,0.00377,39232081,16534147402.0,-4.11757124243295,434.33104
HK.00700,2021-09-16 00:00:00,410.36294,414.23471,417.73774,408.70361,22.742,0.00255,26598417,11017889134.0,-0.5312654919117624,416.44715
HK.00700,2021-09-17 00:00:00,409.44109,424.19069,429.53742,408.88798,23.286,0.0025,26015635,11022213311.0,2.403463485713211,414.23471
HK.00700,2021-09-20 00:00:00,419.39707,417.18463,420.13455,411.46916,22.897,0.00162,16828279,7033574393.0,-1.6516298365718471,424.19069
HK.00700,2021-09-21 00:00:00,409.62546,413.31286,416.81589,407.04428,22.686,0.00173,17960401,7429009446.0,-0.9280711036741756,417.18463
HK.00700,2021-09-23 00:00:00,422.71573,425.48128,431.38112,419.2127,23.351,0.00231,24093683,10268429996.0,2.9441184094779986,413.31286
HK.00700,2021-09-24 00:00:00,423.82195,422.71573,434.88415,419.02833,23.2,0.00174,18068920,7730374456.0,-0.6499815926096721,425.48128
HK.00700,2021-09-27 00:00:00,421.60951,426.77187,434.51541,418.10648,23.422,0.00187,19490060,8374944826.0,0.9595431899352245,422.71573
HK.00700,2021-09-28 00:00:00,428.98431,431.56549,437.46533,426.77187,23.685,0.00218,22722976,9885229622.0,1.1232277328869011,426.77187
HK.00700,2021-09-29 00:00:00,424.00632,427.14061,427.14061,413.49723,23.443,0.0019,19797540,8374555194.0,-1.02530904405726,431.56549
HK.00700,2021-09-30 00:00:00,418.84396,423.82195,426.77187,416.81589,23.257,0.00181,18804977,7955884694.0,-0.7769479001305837,427.14061
HK.00700,2021-10-04 00:00:00,431.74986,419.76581,431.74986,417.369,23.035,0.00122,12713782,5397644607.0,-0.9570386809838488,423.82195
HK.00700,2021-10-05 00:00:00,409.80983,413.31286,416.63152,409.07235,22.682,0.00124,12888984,5338521653.0,-1.5372738432413033,419.76581
HK.00700,2021-10-06 00:00:00,417.00026,409.9942,417.00026,409.25672,22.501,0.00113,11767319,4864491045.0,-0.8029413844030941,413.31286
HK.00700,2021-10-07 00:00:00,417.92211,433.04045,434.33104,417.18463,23.761,0.00152,15784118,6754438460.0,5.621116103593671,409.9942
HK.00700,2021-10-08 00:00:00,450.18686,442.62769,450.18686,433.59356,24.285,0.00311,32333072,14375822788.0,2.21393636552889,433.04045
HK.00700,2021-10-11 00:00:00,452.58367,455.71796,458.11477,449.26501,25.001,0.00273,28425323,12950621628.0,2.957399705382199,442.62769
HK.00700,2021-10-12 00:00:00,447.42131,443.91828,450.18686,441.15273,24.356,0.00171,17842797,7961751905.0,-2.5892505970140003,455.71796
HK.00700,2021-10-15 00:00:00,451.84619,455.34922,459.40536,445.0245,24.981,0.00304,31595916,14382303387.0,2.5750099770615487,443.91828
HK.00700,2021-10-18 00:00:00,458.85225,456.63981,458.85225,445.94635,25.051,0.00216,22487333,10183122125.0,0.2834286177101629,455.34922
HK.00700,2021-10-19 00:00:00,455.16485,458.48351,459.40536,450.73997,25.152,0.00161,16735576,7654573809.0,0.4037536718491567,456.63981
HK.00700,2021-10-20 00:00:00,466.78016,468.162935,473.23311,463.553685,25.681,0.00341,35498038,16674986498.0,2.11118279913709,458.48351
HK.00700,2021-10-21 00:00:00,468.162935,464.475535,470.928485,459.40536,25.48,0.00174,18097158,8443455536.0,-0.7876317675597332,468.162935
HK.00700,2021-10-22 00:00:00,466.319235,468.162935,470.46756,461.709985,25.681,0.00133,13823511,6485468814.0,0.7938846553026793,464.475535
HK.00700,2021-10-25 00:00:00,464.475535,464.01461,468.62386,460.32721,25.454,0.00128,13296570,6188475752.0,-0.8860857385046939,468.162935
HK.00700,2021-10-26 00:00:00,466.319235,461.24906,466.78016,455.34922,25.303,0.0016,16606900,7680288911.0,-0.5960049404478921,464.01461
HK.00700,2021-10-27 00:00:00,450.92434,447.42131,451.66182,442.99643,24.547,0.00195,20302472,9118397631.0,-2.9978922883875323,461.24906
HK.00700,2021-10-28 00:00:00,446.31509,448.52753,453.87426,446.31509,24.608,0.00142,14832310,6692673432.0,0.24724347617685163,447.42131
HK.00700,2021-10-29 00:00:00,447.23694,441.89021,448.7119,441.89021,24.245,0.00171,17834183,7948322910.0,-1.4798021428026922,448.52753
HK.00700,2021-11-01 00:00:00,437.6497,431.38112,438.01844,427.14061,23.67,0.00236,24569548,10654645372.0,-2.3782129049656957,441.89021
HK.00700,2021-11-02 00:00:00,439.67777,426.21876,442.81206,422.71573,23.388,0.00344,35803916,15457739395.0,-1.1967051316478652,431.38112
HK.00700,2021-11-03 00:00:00,424.37506,430.82801,431.74986,420.50329,23.64,0.00202,21004037,8976079256.0,1.0814282318310042,426.21876
HK.00700,2021-11-04 00:00:00,436.54348,441.70584,442.62769,435.25289,24.235,0.00171,17834361,7856704540.0,2.524866013238094,430.82801
HK.00700,2021-11-05 00:00:00,433.59356,429.35305,435.62163,427.32498,23.557,0.00209,21716264,9394663973.0,-2.796610069724237,441.70584
HK.00700,2021-11-08 00:00:00,422.53136,426.03439,426.21876,416.44715,23.375,0.00233,24234576,10272692386.0,-0.7729443170369985,429.35305
HK.00700,2021-11-09 00:00:00,430.82801,426.21876,432.67171,422.16262,23.385,0.00142,14760939,6311329250.0,0.043275849163256816,426.03439
HK.00700,2021-11-10 00:00:00,430.82801,444.28702,447.23694,428.06246,24.373,0.00319,33212880,14609652414.0,4.23919866877751,426.21876
HK.00700,2021-11-11 00:00:00,439.12466,438.75592,441.15273,428.98431,24.071,0.00376,39089878,17044523903.0,-1.2449384634284344,444.28702
HK.00700,2021-11-12 00:00:00,448.15879,445.76198,451.47745,442.62769,24.454,0.00248,25849700,11587775581.0,1.5968012465791894,438.75592
HK.00700,2021-11-15 00:00:00,452.03056,451.84619,454.61174,449.26501,24.787,0.00202,21038684,9549753709.0,1.3649010622215885,445.76198
HK.00700,2021-11-16 00:00:00,457.00855,461.709985,467.70201,454.05863,25.326,0.00295,30659082,14166900229.0,2.1829983782755895,451.84619
HK.00700,2021-11-17 00:00:00,463.09276,467.70201,467.70201,458.11477,25.653,0.00223,23262371,10856515433.0,1.2977897803098097,461.709985
HK.00700,2021-11-18 00:00:00,461.24906,456.45544,462.631835,452.76804,25.039,0.00201,20959809,9600438645.0,-2.404644358915619,467.70201
HK.00700,2021-11-19 00:00:00,447.05257,455.71796,456.27107,445.57761,24.998,0.00159,16502425,7484219170.0,-0.16156670188879882,456.45544
HK.00700,2021-11-22 00:00:00,457.56166,454.243,460.788135,451.10871,24.918,0.00153,15931777,7280701101.0,-0.3236563246267516,455.71796
HK.00700,2021-11-23 00:00:00,444.65576,442.07458,446.31509,440.04651,24.252,0.00195,20313337,9023143389.0,-2.678834896740284,454.243
HK.00700,2021-11-24 00:00:00,434.69978,433.77793,441.70584,429.35305,23.799,0.00271,28227855,12343857047.0,-1.8767534654446767,442.07458
HK.00700,2021-11-25 00:00:00,433.77793,438.94029,443.1808,432.67171,24.081,0.00177,18375695,8088219295.0,1.1900928200750043,433.77793
HK.00700,2021-11-26 00:00:00,434.14667,425.66565,434.14667,422.53136,23.355,0.00343,35673209,15277027416.0,-3.0242473298589143,438.94029
HK.00700,2021-11-29 00:00:00,424.37506,424.7438,432.85608,423.82195,23.305,0.00203,21163326,9076747728.0,-0.21656668796272527,425.66565
HK.00700,2021-11-30 00:00:00,420.31892,421.97825,422.71573,412.39101,23.154,0.00371,38602924,16208091318.0,-0.6511101515784383,424.7438
HK.00700,2021-12-01 00:00:00,424.92817,430.64364,435.06852,423.82195,23.649,0.00212,22065436,9536336590.0,2.0535157913944624,421.97825
HK.00700,2021-12-02 00:00:00,428.98431,435.06852,435.06852,425.85002,23.891,0.00185,19221979,8332256815.0,1.0275038544630481,430.64364
HK.00700,2021-12-03 00:00:00,430.64364,424.92817,430.64364,420.31892,23.336,0.00234,24404060,10392378475.0,-2.330747809563412,435.06852
HK.00700,2021-12-06 00:00:00,412.20664,411.28479,422.16262,411.10042,22.589,0.00322,33582481,13977197888.0,-3.2107497132986116,424.92817
HK.00700,2021-12-07 00:00:00,420.50329,426.03439,426.21876,414.78782,23.397,0.00242,25205276,10647180784.0,3.586225495963512,411.28479
HK.00700,2021-12-08 00:00:00,429.53742,428.98431,432.1186,427.14061,23.558,0.00158,16459507,7098929946.0,0.692413586612109,426.03439
HK.00700,2021-12-09 00:00:00,435.806,434.14667,435.806,432.67171,23.84,0.00139,14485677,6312132689.0,1.2033913314918159,428.98431
HK.00700,2021-12-10 00:00:00,432.67171,425.66565,435.43726,424.00632,23.376,0.00159,16521594,7109007876.0,-1.9534918924979765,434.14667
HK.00700,2021-12-13 00:00:00,432.30297,428.61557,441.89021,428.61557,23.538,0.00232,24125101,10537949009.0,0.6930134014807074,425.66565
HK.00700,2021-12-14 00:00:00,422.53136,422.34699,427.69372,420.13455,23.195,0.00142,14808829,6286150670.0,-1.4625180321844087,428.61557
